username,anime_id,anime_title,status,score,num_episodes_watched,updated_at
Tyrannicswine117,6547,Angel Beats!,completed,8,13,2021-11-05T16:15:13+00:00
Tyrannicswine117,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,completed,9,11,2018-02-19T21:34:31+00:00
Tyrannicswine117,11111,Another,completed,9,12,2017-10-30T01:43:13+00:00
Tyrannicswine117,1051,Ao no 6-gou,completed,8,4,2019-09-08T13:51:29+00:00
Tyrannicswine117,9919,Ao no Exorcist,completed,9,25,2018-02-03T22:30:59+00:00
Tyrannicswine117,11737,Ao no Exorcist Movie,completed,6,1,2018-02-04T00:23:31+00:00
Tyrannicswine117,33506,Ao no Exorcist: Kyoto Fujouou-hen,completed,9,12,2019-02-10T23:55:43+00:00
Tyrannicswine117,15133,Aoi Sekai no Chuushin de,completed,3,3,2019-05-06T19:01:32+00:00
Tyrannicswine117,40532,Appare-Ranman!,completed,7,13,2022-03-01T15:51:30+00:00
Tyrannicswine117,38753,Araburu Kisetsu no Otome-domo yo.,completed,9,12,2021-06-01T14:41:08+00:00
Tyrannicswine117,36882,Arifureta Shokugyou de Sekai Saikyou,completed,1,13,2021-02-03T13:24:12+00:00
Tyrannicswine117,37171,Asobi Asobase,completed,10,12,2019-03-26T22:37:52+00:00
Tyrannicswine117,38572,Assassins Pride,completed,2,12,2021-05-02T21:26:01+00:00
Tyrannicswine117,42143,Aya to Majo,completed,7,1,2022-01-09T14:29:19+00:00
Tyrannicswine117,32827,B: The Beginning,completed,8,12,2018-10-06T15:21:33+00:00
Tyrannicswine117,37994,B: The Beginning Succession,completed,5,6,2021-09-04T12:24:26+00:00
Tyrannicswine117,37525,Babylon,completed,6,12,2020-12-13T20:33:47+00:00
Tyrannicswine117,36873,Back Street Girls: Gokudolls,completed,5,10,2019-04-05T15:33:59+00:00
Tyrannicswine117,6347,Baka to Test to Shoukanjuu,completed,8,13,2017-08-08T20:13:14+00:00
Tyrannicswine117,8516,Baka to Test to Shoukanjuu Ni!,completed,8,13,2017-08-11T17:47:01+00:00
Tyrannicswine117,28805,Bakemono no Ko,completed,9,1,2018-05-24T13:40:03+00:00
Tyrannicswine117,36649,Banana Fish,completed,9,24,2020-03-08T22:14:29+00:00
Tyrannicswine117,404,Bastard!! Ankoku no Hakaishin,completed,7,6,2022-09-26T20:25:32+00:00
Tyrannicswine117,39195,Beastars,completed,9,12,2021-07-23T20:29:57+00:00
Tyrannicswine117,40935,Beastars 2nd Season,completed,8,12,2023-12-21T17:01:05+00:00
Tyrannicswine117,57,Beck,completed,9,26,2020-07-06T19:43:02+00:00
Tyrannicswine117,31904,Big Order (TV),completed,5,10,2019-08-07T00:20:33+00:00
Tyrannicswine117,889,Black Lagoon,completed,9,12,2017-08-08T20:14:12+00:00
Tyrannicswine117,8440,Black Lagoon Omake,completed,4,7,2017-08-08T20:14:49+00:00
Tyrannicswine117,4901,Black Lagoon: Roberta's Blood Trail,completed,10,5,2021-06-10T17:56:51+00:00
Tyrannicswine117,1519,Black Lagoon: The Second Barrage,completed,8,12,2017-08-08T20:15:50+00:00
Tyrannicswine117,32086,Blame! Movie,completed,7,1,2017-08-08T20:18:03+00:00
Tyrannicswine117,34618,Blend S,completed,7,12,2019-02-02T13:15:59+00:00
Tyrannicswine117,11633,Blood Lad,completed,7,10,2018-03-06T23:01:21+00:00
Tyrannicswine117,18441,Blood Lad: Wagahai wa Neko de wa Nai,completed,7,1,2021-04-14T13:57:18+00:00
Tyrannicswine117,58,Blue Gender,completed,9,26,2020-04-15T20:40:24+00:00
Tyrannicswine117,46352,Blue Period,completed,8,12,2022-04-21T14:18:16+00:00
Tyrannicswine117,40060,BNA,completed,7,12,2020-10-13T19:08:09+00:00
Tyrannicswine117,31043,Boku dake ga Inai Machi,completed,9,12,2020-12-10T16:33:46+00:00
Tyrannicswine117,31964,Boku no Hero Academia,completed,9,13,2017-08-14T23:29:33+00:00
Tyrannicswine117,33486,Boku no Hero Academia 2nd Season,completed,10,25,2017-10-19T21:33:56+00:00
Tyrannicswine117,36456,Boku no Hero Academia 3rd Season,completed,8,25,2022-03-01T15:52:20+00:00
Tyrannicswine117,38408,Boku no Hero Academia 4th Season,completed,9,25,2022-02-26T16:01:15+00:00
Tyrannicswine117,41587,Boku no Hero Academia 5th Season,completed,7,25,2022-03-07T21:34:24+00:00
Tyrannicswine117,36896,Boku no Hero Academia the Movie 1: Futari no Hero,completed,6,1,2020-04-26T14:25:03+00:00
Tyrannicswine117,39565,Boku no Hero Academia the Movie 2: Heroes:Rising,completed,8,1,2022-02-18T21:04:07+00:00
Tyrannicswine117,10719,Boku wa Tomodachi ga Sukunai,completed,8,12,2017-08-08T20:20:03+00:00
Tyrannicswine117,14967,Boku wa Tomodachi ga Sukunai Next,completed,8,12,2017-08-08T20:20:42+00:00
Tyrannicswine117,357,Bokusatsu Tenshi Dokuro-chan,completed,2,4,2017-10-06T22:58:44+00:00
Tyrannicswine117,2131,Bokusatsu Tenshi Dokuro-chan 2,completed,4,2,2019-05-11T14:12:26+00:00
Tyrannicswine117,369,Boogiepop wa Warawanai,completed,8,12,2020-11-15T22:48:48+00:00
Tyrannicswine117,37451,Boogiepop wa Warawanai (2019),completed,9,18,2021-01-24T20:09:00+00:00
Tyrannicswine117,50549,Bubble,completed,7,1,2024-01-25T17:11:07+00:00
Tyrannicswine117,31478,Bungou Stray Dogs,completed,8,12,2020-11-23T21:14:24+00:00
Tyrannicswine117,32867,Bungou Stray Dogs 2nd Season,completed,9,12,2020-12-02T20:50:45+00:00
Tyrannicswine117,38003,Bungou Stray Dogs 3rd Season,completed,9,12,2020-12-18T20:39:17+00:00
Tyrannicswine117,42250,Bungou Stray Dogs Wan!,completed,7,12,2022-03-13T22:14:55+00:00
Tyrannicswine117,33475,Busou Shoujo Machiavellianism,completed,7,12,2020-11-23T21:11:20+00:00
Tyrannicswine117,1689,Byousoku 5 Centimeter,completed,5,3,2019-01-26T15:23:33+00:00
Tyrannicswine117,40256,Cannon Busters,completed,3,12,2020-07-28T13:55:51+00:00
Tyrannicswine117,17269,Captain Herlock,completed,6,1,2021-11-05T16:17:52+00:00
Tyrannicswine117,37435,Carole & Tuesday,completed,9,24,2020-07-06T19:44:59+00:00
Tyrannicswine117,34525,Centaur no Nayami,completed,7,12,2020-10-08T17:01:58+00:00
Tyrannicswine117,44511,Chainsaw Man,completed,9,12,2023-11-21T15:42:41+00:00
Tyrannicswine117,28999,Charlotte,completed,7,13,2021-11-15T15:35:31+00:00
Tyrannicswine117,37914,Chikyuugai Shounen Shoujo,completed,5,6,2022-04-11T19:38:51+00:00
Tyrannicswine117,35821,Chio-chan no Tsuugakuro,completed,8,12,2019-07-17T14:28:41+00:00
Tyrannicswine117,59,Chobits,completed,7,26,2020-12-10T16:35:06+00:00
Tyrannicswine117,14741,Chuunibyou demo Koi ga Shitai!,completed,9,12,2019-07-27T23:03:38+00:00
Tyrannicswine117,35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,completed,9,1,2018-11-22T14:31:24+00:00
Tyrannicswine117,18671,Chuunibyou demo Koi ga Shitai! Ren,completed,7,12,2017-08-08T20:24:44+00:00
Tyrannicswine117,39175,Cider no You ni Kotoba ga Wakiagaru,completed,5,1,2022-01-12T22:29:08+00:00
Tyrannicswine117,34382,Citrus,completed,4,12,2019-08-09T15:51:54+00:00
Tyrannicswine117,2167,Clannad,completed,9,23,2017-08-12T10:44:49+00:00
Tyrannicswine117,4181,Clannad: After Story,completed,10,24,2018-10-17T13:59:17+00:00
Tyrannicswine117,32407,Clockwork Planet,completed,6,12,2021-02-22T15:56:57+00:00
Tyrannicswine117,34437,Code Geass: Fukkatsu no Lelouch,completed,8,1,2021-03-06T17:24:00+00:00
Tyrannicswine117,1575,Code Geass: Hangyaku no Lelouch,completed,9,25,2020-05-15T15:03:26+00:00
Tyrannicswine117,2904,Code Geass: Hangyaku no Lelouch R2,completed,9,25,2020-05-27T15:25:20+00:00
Tyrannicswine117,8142,Colorful (Movie),completed,7,1,2017-08-08T20:27:57+00:00
Tyrannicswine117,38940,Cop Craft,completed,6,12,2020-08-19T20:17:28+00:00
Tyrannicswine117,10029,Coquelicot-zaka kara,completed,6,1,2021-12-22T22:03:47+00:00
Tyrannicswine117,15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,completed,7,4,2017-08-23T19:36:30+00:00
Tyrannicswine117,1,Cowboy Bebop,completed,8,26,2021-06-10T17:53:37+00:00
Tyrannicswine117,42310,Cyberpunk: Edgerunners,completed,9,10,2024-08-24T17:24:06+00:00
Tyrannicswine117,20031,D-Frag!,completed,8,12,2017-08-22T21:56:00+00:00
Tyrannicswine117,31636,Dagashi Kashi,completed,7,12,2019-12-18T17:13:16+00:00
Tyrannicswine117,36049,Dagashi Kashi 2,completed,6,12,2019-12-20T15:27:56+00:00
Tyrannicswine117,11843,Danshi Koukousei no Nichijou,completed,9,12,2022-04-29T14:48:28+00:00
Tyrannicswine117,35849,Darling in the FranXX,completed,7,24,2020-11-28T23:36:15+00:00
Tyrannicswine117,38656,Darwin's Game,completed,5,11,2021-08-07T13:17:10+00:00
Tyrannicswine117,15583,Date A Live,completed,6,12,2020-11-19T22:26:57+00:00
Tyrannicswine117,19163,Date A Live II,completed,4,10,2020-12-15T14:02:02+00:00
Tyrannicswine117,36633,Date A Live III,completed,7,12,2020-12-15T20:22:18+00:00
Tyrannicswine117,41461,Date A Live IV,completed,8,12,2024-01-16T11:02:31+00:00
Tyrannicswine117,24655,Date A Live Movie: Mayuri Judgment,completed,7,1,2020-12-15T20:21:14+00:00
Tyrannicswine117,974,Dead Leaves,completed,10,1,2017-08-08T20:28:12+00:00
Tyrannicswine117,6880,Deadman Wonderland,completed,6,12,2020-06-27T12:44:22+00:00
Tyrannicswine117,34497,Death March kara Hajimaru Isekai Kyousoukyoku,completed,6,12,2021-02-04T16:19:53+00:00
Tyrannicswine117,1535,Death Note,completed,9,37,2018-09-11T14:40:11+00:00
Tyrannicswine117,28223,Death Parade,completed,9,12,2017-09-12T16:52:04+00:00
Tyrannicswine117,40056,Deca-Dence,completed,9,12,2023-01-14T12:25:14+00:00
Tyrannicswine117,49505,Deji Meets Girl,completed,6,12,2022-03-13T14:43:29+00:00
Tyrannicswine117,33988,Demi-chan wa Kataritai,completed,8,12,2017-08-08T20:29:32+00:00
Tyrannicswine117,5177,Denpa-teki na Kanojo,completed,9,2,2019-05-06T15:12:02+00:00
Tyrannicswine117,3702,Detroit Metal City,completed,9,12,2017-10-09T23:00:05+00:00
Tyrannicswine117,35120,Devilman: Crybaby,completed,8,10,2019-08-18T13:16:40+00:00
Tyrannicswine117,35928,Devils Line,completed,8,12,2019-03-04T16:13:15+00:00
Tyrannicswine117,31163,Dimension W,completed,8,12,2017-10-27T00:02:30+00:00
Tyrannicswine117,563,DNA²,completed,8,12,2019-08-07T20:09:28+00:00
Tyrannicswine117,1187,DNA² OVA,completed,8,3,2019-08-07T20:10:10+00:00
Tyrannicswine117,37982,Domestic na Kanojo,completed,5,12,2021-08-02T12:15:23+00:00
Tyrannicswine117,38668,Dorohedoro,completed,9,12,2023-01-11T15:03:30+00:00
Tyrannicswine117,37520,Dororo,completed,10,24,2021-05-08T13:47:15+00:00
Tyrannicswine117,38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",completed,8,12,2021-08-27T21:19:40+00:00
Tyrannicswine117,38691,Dr. Stone,completed,9,24,2020-12-24T23:50:27+00:00
Tyrannicswine117,50612,Dr. Stone: Ryuusui,completed,9,1,2023-02-14T17:36:47+00:00
Tyrannicswine117,40852,Dr. Stone: Stone Wars,completed,9,11,2023-02-14T17:35:59+00:00
Tyrannicswine117,870,Dragon Half,completed,6,2,2017-08-08T20:32:27+00:00
Tyrannicswine117,40526,"Dragon, Ie wo Kau.",completed,6,12,2023-10-08T11:37:22+00:00
Tyrannicswine117,39026,Dumbbell Nan Kilo Moteru?,completed,8,12,2021-10-03T17:26:57+00:00
Tyrannicswine117,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,completed,8,13,2017-08-08T20:33:18+00:00
Tyrannicswine117,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,completed,6,12,2020-10-21T13:56:06+00:00
Tyrannicswine117,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,completed,7,12,2020-10-21T13:58:30+00:00
Tyrannicswine117,40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,completed,8,12,2022-10-31T16:17:06+00:00
Tyrannicswine117,37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,completed,4,1,2020-11-30T00:08:10+00:00
Tyrannicswine117,39728,Eden (ONA),completed,6,4,2021-06-18T15:22:20+00:00
Tyrannicswine117,39792,Eizouken ni wa Te wo Dasu na!,completed,10,12,2023-06-30T14:43:03+00:00
Tyrannicswine117,226,Elfen Lied,completed,6,13,2020-12-10T16:39:58+00:00
Tyrannicswine117,38062,Endro~!,completed,6,12,2021-03-20T17:00:31+00:00
Tyrannicswine117,38671,Enen no Shouboutai,completed,9,24,2023-03-01T17:09:10+00:00
Tyrannicswine117,40956,Enen no Shouboutai: Ni no Shou,completed,9,24,2023-03-11T17:00:20+00:00
Tyrannicswine117,32901,Eromanga-sensei,completed,4,12,2017-09-10T11:53:34+00:00
Tyrannicswine117,2759,Evangelion Movie 1: Jo,completed,7,1,2020-06-08T14:04:14+00:00
Tyrannicswine117,3784,Evangelion Movie 2: Ha,completed,9,1,2020-06-11T14:45:40+00:00
Tyrannicswine117,3785,Evangelion Movie 3: Q,completed,5,1,2020-06-11T19:59:47+00:00
Tyrannicswine117,227,FLCL,completed,10,6,2017-08-08T20:35:51+00:00
Tyrannicswine117,35842,FLCL Alternative,completed,8,1,2020-06-19T13:32:33+00:00
Tyrannicswine117,33010,FLCL Progressive,completed,6,1,2020-06-19T13:26:07+00:00
Tyrannicswine117,120,Fruits Basket,completed,8,26,2021-07-18T17:58:55+00:00
Tyrannicswine117,38680,Fruits Basket 1st Season,completed,9,25,2021-11-23T17:33:56+00:00
Tyrannicswine117,40417,Fruits Basket 2nd Season,completed,9,25,2021-11-30T16:11:42+00:00
Tyrannicswine117,42938,Fruits Basket: The Final,completed,10,13,2021-12-04T19:39:01+00:00
Tyrannicswine117,41120,Fugou Keiji: Balance:Unlimited,completed,5,11,2023-09-26T14:26:43+00:00
Tyrannicswine117,121,Fullmetal Alchemist,completed,9,51,2019-02-03T21:56:49+00:00
Tyrannicswine117,5114,Fullmetal Alchemist: Brotherhood,completed,10,64,2017-08-08T20:37:10+00:00
Tyrannicswine117,430,Fullmetal Alchemist: The Conqueror of Shamballa,completed,7,1,2021-03-06T17:22:45+00:00
Tyrannicswine117,9135,Fullmetal Alchemist: The Sacred Star of Milos,completed,6,1,2019-02-04T15:25:38+00:00
Tyrannicswine117,33743,Fuuka,completed,6,12,2018-05-24T17:47:38+00:00
Tyrannicswine117,33731,Gabriel DropOut,completed,7,12,2019-05-22T22:09:59+00:00
Tyrannicswine117,36317,Gaikotsu Shotenin Honda-san,completed,9,12,2019-06-30T11:48:56+00:00
Tyrannicswine117,2890,Gake no Ue no Ponyo,completed,8,1,2017-08-08T20:38:15+00:00
Tyrannicswine117,1281,Gakkou no Kaidan,completed,8,19,2020-08-08T19:34:01+00:00
Tyrannicswine117,24765,Gakkougurashi!,completed,8,12,2017-08-08T20:38:34+00:00
Tyrannicswine117,34280,Gamers!,completed,6,12,2020-10-08T17:00:39+00:00
Tyrannicswine117,384,Gantz,completed,6,13,2017-08-11T17:44:30+00:00
Tyrannicswine117,395,Gantz 2nd Stage,completed,6,13,2017-08-11T17:44:44+00:00
Tyrannicswine117,32071,Gantz:O,completed,7,1,2017-09-16T18:27:33+00:00
Tyrannicswine117,1829,Ged Senki,completed,6,1,2021-12-28T23:10:25+00:00
Tyrannicswine117,1140,Giniro no Kami no Agito,completed,5,1,2019-06-03T17:56:55+00:00
Tyrannicswine117,14131,Girls & Panzer,completed,9,12,2020-12-10T16:42:25+00:00
Tyrannicswine117,18617,Girls & Panzer Movie,completed,10,1,2020-02-13T20:34:33+00:00
Tyrannicswine117,37998,Girly Air Force,completed,4,12,2020-08-04T20:24:44+00:00
Tyrannicswine117,39533,Given,completed,8,11,2021-03-27T13:41:30+00:00
Tyrannicswine117,39463,Gleipnir,completed,7,13,2023-09-01T12:01:36+00:00
Tyrannicswine117,37349,Goblin Slayer,completed,7,12,2020-02-09T21:08:21+00:00
Tyrannicswine117,39576,Goblin Slayer: Goblin's Crown,completed,7,1,2021-04-01T19:46:45+00:00
Tyrannicswine117,21273,Gochuumon wa Usagi desu ka?,completed,8,12,2023-06-07T15:28:30+00:00
Tyrannicswine117,38337,Gochuumon wa Usagi desu ka? Bloom,completed,9,12,2023-06-23T14:42:26+00:00
Tyrannicswine117,29787,Gochuumon wa Usagi desu ka??,completed,9,12,2023-06-14T11:06:33+00:00
Tyrannicswine117,33280,Gochuumon wa Usagi desu ka?? Dear My Sister,completed,8,1,2023-06-15T11:13:44+00:00
Tyrannicswine117,38333,Gochuumon wa Usagi desu ka?? Sing for You,completed,8,1,2023-06-15T11:14:36+00:00
Tyrannicswine117,33783,Godzilla 1: Kaijuu Wakusei,completed,3,1,2018-01-26T11:17:01+00:00
Tyrannicswine117,36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,completed,6,1,2018-10-06T21:03:17+00:00
Tyrannicswine117,37897,Godzilla 3: Hoshi wo Kuu Mono,completed,5,1,2020-12-10T16:43:25+00:00
Tyrannicswine117,43229,Godzilla: S.P,completed,5,13,2022-04-26T19:31:42+00:00
Tyrannicswine117,43692,Gokushufudou,completed,7,5,2021-06-17T21:49:24+00:00
Tyrannicswine117,48707,Gokushufudou Part 2,completed,7,5,2021-11-18T15:28:06+00:00
Tyrannicswine117,53148,Gokushufudou Season 2,completed,6,5,2023-10-25T15:40:17+00:00
Tyrannicswine117,268,Golden Boy,completed,8,6,2017-08-08T20:39:47+00:00
Tyrannicswine117,36028,Golden Kamuy,completed,9,12,2019-12-01T18:10:21+00:00
Tyrannicswine117,37989,Golden Kamuy 2nd Season,completed,9,12,2019-12-07T21:54:25+00:00
Tyrannicswine117,40059,Golden Kamuy 3rd Season,completed,9,12,2022-11-07T16:04:59+00:00
Tyrannicswine117,50528,Golden Kamuy 4th Season,completed,9,13,2023-11-10T15:59:18+00:00
Tyrannicswine117,34279,Grancrest Senki,completed,7,24,2019-10-29T21:54:08+00:00
Tyrannicswine117,37105,Grand Blue,completed,9,12,2020-03-26T16:12:43+00:00
Tyrannicswine117,40052,Great Pretender,completed,7,23,2022-09-28T23:37:32+00:00
Tyrannicswine117,245,Great Teacher Onizuka,completed,9,43,2023-04-12T11:34:58+00:00
Tyrannicswine117,246,Groove Adventure Rave,completed,8,51,2024-06-03T15:43:45+00:00
Tyrannicswine117,10793,Guilty Crown,completed,7,22,2022-03-15T18:54:32+00:00
Tyrannicswine117,37806,Gunjou no Magmell,completed,6,13,2020-01-18T15:10:45+00:00
Tyrannicswine117,6867,Halo Legends,completed,9,9,2021-02-13T15:24:01+00:00
Tyrannicswine117,32981,Hand Shakers,completed,5,12,2020-09-24T16:48:51+00:00
Tyrannicswine117,37517,Happy Sugar Life,completed,7,12,2019-02-06T21:15:14+00:00
Tyrannicswine117,35983,Harukana Receive,completed,5,12,2021-08-10T14:13:49+00:00
Tyrannicswine117,39030,Hataage! Kemono Michi,completed,5,12,2021-07-27T15:57:49+00:00
Tyrannicswine117,15809,Hataraku Maou-sama!,completed,9,13,2017-08-09T20:34:47+00:00
Tyrannicswine117,37141,Hataraku Saibou,completed,8,13,2019-12-28T15:10:00+00:00
Tyrannicswine117,39586,Hataraku Saibou!!,completed,7,8,2022-03-15T18:53:45+00:00
Tyrannicswine117,1030,Heisei Tanuki Gassen Ponpoko,completed,7,1,2021-09-14T22:23:49+00:00
Tyrannicswine117,270,Hellsing,completed,6,13,2021-01-11T14:58:28+00:00
Tyrannicswine117,777,Hellsing Ultimate,completed,10,10,2020-09-26T11:08:32+00:00
Tyrannicswine117,38476,Heya Camp△,completed,8,12,2020-08-29T13:15:02+00:00
Tyrannicswine117,11617,High School DxD,completed,9,12,2017-08-08T20:40:49+00:00
Tyrannicswine117,24703,High School DxD BorN,completed,8,12,2021-03-31T16:09:16+00:00
Tyrannicswine117,15451,High School DxD New,completed,9,12,2017-08-08T20:41:27+00:00
Tyrannicswine117,21877,High Score Girl,completed,8,12,2019-05-30T19:40:27+00:00
Tyrannicswine117,39570,High Score Girl II,completed,9,9,2020-05-17T15:06:23+00:00
Tyrannicswine117,38422,High Score Girl: Extra Stage,completed,8,3,2019-03-26T22:38:26+00:00
Tyrannicswine117,8074,Highschool of the Dead,completed,7,12,2017-08-08T20:42:05+00:00
Tyrannicswine117,934,Higurashi no Naku Koro ni,completed,9,26,2017-08-08T20:42:38+00:00
Tyrannicswine117,41006,Higurashi no Naku Koro ni Gou,completed,9,24,2023-03-20T17:04:58+00:00
Tyrannicswine117,1889,Higurashi no Naku Koro ni Kai,completed,9,24,2017-08-09T17:09:15+00:00
Tyrannicswine117,16700,Higurashi no Naku Koro ni Kaku: Outbreak,completed,8,1,2017-08-12T13:41:01+00:00
Tyrannicswine117,10491,Higurashi no Naku Koro ni Kira,completed,6,4,2017-08-12T13:40:45+00:00
Tyrannicswine117,3652,Higurashi no Naku Koro ni Rei,completed,7,5,2017-08-11T17:45:08+00:00
Tyrannicswine117,48488,Higurashi no Naku Koro ni Sotsu,completed,6,15,2023-03-31T15:47:34+00:00
Tyrannicswine117,36296,Hinamatsuri,completed,9,12,2019-08-15T15:15:30+00:00
Tyrannicswine117,36884,Hisone to Maso-tan,completed,6,12,2019-04-06T18:30:54+00:00
Tyrannicswine117,37614,Hitoribocchi no Marumaru Seikatsu,completed,8,12,2021-05-27T14:45:46+00:00
Tyrannicswine117,39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,completed,9,14,2021-07-30T18:54:32+00:00
Tyrannicswine117,40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,completed,9,12,2021-08-05T14:56:24+00:00
Tyrannicswine117,42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,completed,9,10,2023-10-25T15:41:18+00:00
Tyrannicswine117,578,Hotaru no Haka,completed,7,1,2019-08-18T16:24:48+00:00
Tyrannicswine117,10408,Hotarubi no Mori e,completed,9,1,2019-08-27T23:02:39+00:00
Tyrannicswine117,35557,Houseki no Kuni,completed,9,12,2019-01-21T22:05:24+00:00
Tyrannicswine117,431,Howl no Ugoku Shiro,completed,8,1,2021-09-14T22:36:26+00:00
Tyrannicswine117,31338,Hundred,completed,5,12,2020-02-22T23:11:29+00:00
Tyrannicswine117,33797,ID-0,completed,5,12,2019-06-04T11:20:40+00:00
Tyrannicswine117,40046,Id:Invaded,completed,7,13,2023-09-24T16:07:50+00:00
Tyrannicswine117,35413,Imouto sae Ireba Ii.,completed,9,12,2018-04-05T21:51:45+00:00
Tyrannicswine117,16774,Inferno Cop,completed,10,13,2019-08-01T18:18:35+00:00
Tyrannicswine117,468,Innocence,completed,5,1,2021-02-10T16:11:28+00:00
Tyrannicswine117,25159,Inou-Battle wa Nichijou-kei no Naka de,completed,8,12,2020-05-08T14:34:43+00:00
Tyrannicswine117,34542,Inuyashiki,completed,9,11,2017-12-30T23:28:49+00:00
Tyrannicswine117,9041,IS: Infinite Stratos,completed,7,12,2017-08-08T20:43:20+00:00
Tyrannicswine117,18247,IS: Infinite Stratos 2,completed,7,12,2017-08-08T20:59:37+00:00
Tyrannicswine117,21653,IS: Infinite Stratos 2 - World Purge-hen,completed,6,1,2019-08-18T16:26:44+00:00
Tyrannicswine117,37744,Isekai Cheat Magician,completed,4,12,2021-04-09T13:15:03+00:00
Tyrannicswine117,37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,completed,5,12,2019-08-14T15:07:13+00:00
Tyrannicswine117,38472,Isekai Quartet,completed,8,12,2020-04-18T17:06:16+00:00
Tyrannicswine117,39988,Isekai Quartet 2,completed,5,12,2020-12-11T16:43:52+00:00
Tyrannicswine117,34012,Isekai Shokudou,completed,6,12,2019-12-13T21:28:39+00:00
Tyrannicswine117,35203,Isekai wa Smartphone to Tomo ni.,completed,2,12,2019-04-04T14:01:31+00:00
Tyrannicswine117,38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,completed,7,12,2023-02-27T15:12:28+00:00
Tyrannicswine117,41783,Iwa Kakeru! Sport Climbing Girls,completed,6,12,2022-05-13T20:01:49+00:00
Tyrannicswine117,36906,Jashin-chan Dropkick,completed,6,11,2019-05-02T18:23:58+00:00
Tyrannicswine117,39049,Jashin-chan Dropkick',completed,7,11,2021-02-18T13:34:09+00:00
Tyrannicswine117,39534,Jibaku Shounen Hanako-kun,completed,7,12,2023-08-09T11:16:46+00:00
Tyrannicswine117,14719,JoJo no Kimyou na Bouken (TV),completed,8,26,2024-07-12T21:28:09+00:00
Tyrannicswine117,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,completed,9,24,2024-08-05T15:30:47+00:00
Tyrannicswine117,26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,completed,9,24,2024-08-18T21:21:56+00:00
Tyrannicswine117,31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,completed,10,39,2024-10-02T15:52:40+00:00
Tyrannicswine117,40748,Jujutsu Kaisen,completed,9,24,2023-12-15T18:33:19+00:00
Tyrannicswine117,1025,Kachou Ouji,completed,7,13,2017-08-18T20:39:50+00:00
Tyrannicswine117,48775,Kaginado,completed,9,12,2023-04-28T13:21:22+00:00
Tyrannicswine117,50685,Kaginado Season 2,completed,9,12,2023-04-29T14:35:03+00:00
Tyrannicswine117,16664,Kaguya-hime no Monogatari,completed,9,1,2022-01-14T21:00:56+00:00
Tyrannicswine117,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,completed,9,12,2021-08-31T22:13:00+00:00
Tyrannicswine117,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,completed,8,12,2021-09-07T18:00:51+00:00
Tyrannicswine117,34933,Kakegurui,completed,6,12,2018-10-06T12:22:44+00:00
Tyrannicswine117,37086,Kakegurui××,completed,5,12,2019-11-28T23:53:13+00:00
Tyrannicswine117,1647,Kakugo no Susume,completed,8,2,2019-04-25T00:21:47+00:00
Tyrannicswine117,40716,Kakushigoto,completed,8,12,2023-07-07T14:54:57+00:00
Tyrannicswine117,40221,Kami no Tou,completed,5,13,2023-07-14T14:51:52+00:00
Tyrannicswine117,41930,Kamisama ni Natta Hi,completed,6,12,2023-03-24T01:13:28+00:00
Tyrannicswine117,39198,Kanata no Astra,completed,9,12,2021-05-14T14:21:30+00:00
Tyrannicswine117,40839,"Kanojo, Okarishimasu",completed,1,12,2021-05-29T20:48:30+00:00
Tyrannicswine117,1530,Kanon (2006),completed,9,24,2022-06-02T14:02:56+00:00
Tyrannicswine117,35860,Karakai Jouzu no Takagi-san,completed,7,12,2020-02-13T22:37:56+00:00
Tyrannicswine117,38993,Karakai Jouzu no Takagi-san 2,completed,9,12,2020-04-18T16:06:14+00:00
Tyrannicswine117,7711,Karigurashi no Arrietty,completed,8,1,2021-09-14T22:36:58+00:00
Tyrannicswine117,39199,Katsute Kami Datta Kemono-tachi e,completed,6,12,2021-09-04T12:23:09+00:00
